#doc source pos typeindex type topic
223 NA 27 8405 möbl. 47
223 NA 28 8743 Dnbbletl 12
223 NA 29 144 med 12
223 NA 30 7605 badrum, 12
223 NA 31 8726 el. 12
223 NA 32 8653 ljus 12
223 NA 33 351 m. 20
223 NA 34 450 m., 20
223 NA 35 72 för 47
223 NA 36 8744 officer 47
223 NA 37 860 eller 4
223 NA 38 8745 riksdagsman. 47
223 NA 39 8723 Strandvägen 47
223 NA 40 8746 57. 24
223 NA 41 8448 Portvakten 12
223 NA 42 8449 visar. 47
223 NA 43 7685 Väl 12
223 NA 44 8599 möbl., 47
223 NA 45 8747 mattbelagd 47
223 NA 46 8564 Dubblett 47
223 NA 47 5453 oah 47
223 NA 48 8748 Enkelrum 47
223 NA 49 72 för 47
223 NA 50 819 bättre 47
223 NA 51 8222 herre, 47
223 NA 52 8749 eg. 47
223 NA 53 8750 ing. 47
223 NA 54 8751 Braheg. 47
223 NA 55 1480 7 4
223 NA 56 8752 A&gt; 47
223 NA 57 4081 ö. 47
223 NA 58 7332 g., 47
223 NA 59 110 1 12
223 NA 60 2271 tr. 47
223 NA 61 8753 Elegant 47
223 NA 62 8699 möblerad 12
223 NA 63 8564 Dubblett 47
223 NA 64 860 eller 12
223 NA 65 8754 Enkelrum. 24
223 NA 66 8755 Grefgatan 47
223 NA 67 555 22, 47
223 NA 68 778 3 4
223 NA 69 2271 tr. 4
223 NA 70 7334 Visas 47
223 NA 71 7508 12—3. 4
223 NA 72 8756 Möbl. 47
223 NA 73 8564 Dubblett 47
223 NA 74 860 eller 12
223 NA 75 8757 Enkelrum, 47
223 NA 76 847 äfven 19
223 NA 77 8323 kök, 12
223 NA 78 317 på 1
223 NA 79 1830 längre 47
223 NA 80 860 eller 12
223 NA 81 8758 kortare 47
223 NA 82 8565 tid. 47
223 NA 83 2340 Nybrogatan 12
223 NA 84 555 22, 47
223 NA 85 405 2 47
223 NA 86 2271 tr. 47
223 NA 87 7479 upp. 12
223 NA 88 1932 Tel. 12
223 NA 89 2049 Östermalm 12
223 NA 90 2117 18 5
223 NA 91 8759 09. 47
223 NA 92 21 En 4
223 NA 93 1506 väl 47
223 NA 94 8699 möblerad 12
223 NA 95 8564 Dubblett 47
223 NA 96 144 med 12
223 NA 97 1244 egen 47
223 NA 98 8574 ingång 47
223 NA 99 72 för 47
223 NA 100 8760 Riksdagsman 47
223 NA 101 860 eller 4
223 NA 102 3566 annan 47
223 NA 103 2217 respektabel 47
223 NA 104 8570 herre. 47
223 NA 105 2110 Sibyllegatan 20
223 NA 106 778 3 4
223 NA 107 479 A, 48
223 NA 108 778 3 4
223 NA 109 2271 tr. 47
223 NA 110 7479 upp. 12
223 NA 111 8761 W 47
223 NA 112 8762 Föl- 47
223 NA 113 8763 ltP8.ui(le 47
223 NA 114 860 eller 4
223 NA 115 8764 pi 12
223 NA 116 1830 längre 47
223 NA 117 8765 tid: 47
223 NA 118 8766 Fina 47
223 NA 119 8767 n.öbl 47
223 NA 120 8440 Rum. 47
223 NA 121 8768 Fri 4
223 NA 122 1932 Tel. 12
223 NA 123 8751 Braheg. 47
223 NA 124 1480 7 4
223 NA 125 344 B, 47
223 NA 126 405 2 47
223 NA 127 8769 tr„ 12
223 NA 128 3048 strax 4
223 NA 129 8770 vid.Sturepl- 47
223 NA 130 1484 Ett 47
223 NA 131 8771 möbleradt, 24
223 NA 132 8580 trefligt 47
223 NA 133 8414 Rum 47
223 NA 134 89 att 47
223 NA 135 8476 hyra 47
223 NA 136 981 nu 4
223 NA 137 746 genast 47
223 NA 138 72 för 47
223 NA 139 8772 fin 44
223 NA 140 8570 herre. 47
223 NA 141 7334 Visas 47
223 NA 142 8623 10—12. 12
223 NA 143 8773 Storg. 47
223 NA 144 570 16, 47
223 NA 145 405 2 12
223 NA 146 7507 tr., 47
223 NA 147 996 t. 47
223 NA 148 2007 v. 47
223 NA 149 1484 Ett 47
223 NA 150 1506 väl 47
223 NA 151 8569 möbleradt 47
223 NA 152 8414 Rum 47
223 NA 153 72 för 47
223 NA 154 819 bättre 47
223 NA 155 8592 herre 47
223 NA 156 346 den 1
223 NA 157 8774 15. 47
223 NA 158 8775 Brahegatan 47
223 NA 159 8776 34, 12
223 NA 160 110 1 4
223 NA 161 7507 tr., 47
223 NA 162 8777 hörn. 47
223 NA 163 98 af 12
223 NA 164 8778 Karlav. 47
223 NA 165 1484 Ett 47
223 NA 166 8779 hemtrefligt 47
223 NA 167 8569 möbleradt 47
223 NA 168 8414 Rum 47
223 NA 169 72 för 47
223 NA 170 819 bättre 47
223 NA 171 8570 herre. 47
223 NA 172 7746 Telefon 47
223 NA 173 8780 finnes. 12
223 NA 174 8781 Torstensonsgatan 47
223 NA 175 548 6, 48
223 NA 176 8324 1/2 12
223 NA 177 7507 tr., 47
223 NA 178 121 till 4
223 NA 179 8782 vänster. 47
223 NA 180 1484 Ett 47
223 NA 181 1506 väl 47
223 NA 182 8569 möbleradt 47
223 NA 183 8414 Rum 47
223 NA 184 72 för 47
223 NA 185 819 bättre 47
223 NA 186 8570 herre. 47
223 NA 187 8783 Stureparken 47
223 NA 188 7379 11, 47
223 NA 189 873 n. 47
223 NA 190 8243 b., 47
223 NA 191 996 t. 47
223 NA 192 2235 h. 47
223 NA 193 695 För 47
223 NA 194 8784 aktningsvärd, 47
223 NA 195 4322 bildad 5
223 NA 196 2218 person 12
223 NA 197 7976 finnes 47
223 NA 198 258 ett 47
223 NA 199 8785 rymligt, 19
223 NA 200 8580 trefligt 47
223 NA 201 8569 möbleradt 47
223 NA 202 8414 Rum 47
223 NA 203 8786 Narvavägea 47
223 NA 204 8003 18, 47
223 NA 205 110 1 4
223 NA 206 7507 tr., 47
223 NA 207 558 öfver 44
223 NA 208 8787 gården. 47
223 NA 209 8788 Elektrisk 12
223 NA 210 8789 spårvagn 47
223 NA 211 8790 utanför. 12
223 NA 212 7334 Visas 47
223 NA 213 2263 10—2, 47
223 NA 214 8791 4—8. 47
224 NA 0 72 för 47
224 NA 1 819 bättre 47
224 NA 2 8592 herre 47
224 NA 3 860 eller 4
224 NA 4 8792 dam. 26
224 NA 5 6583 Riddaregatan 28
224 NA 6 1919 78, 47
224 NA 7 873 n. 47
224 NA 8 8243 b., 47
224 NA 9 8793 v., 47
224 NA 10 2235 h. 47
224 NA 11 98 af 16
224 NA 12 8794 Narvaväg.n. 47
224 NA 13 1484 Ett 47
224 NA 14 8580 trefligt 47
224 NA 15 8569 möbleradt 47
224 NA 16 79 ooh 4
224 NA 17 8747 mattbelagd 47
224 NA 18 8414 Rum 47
224 NA 19 7976 finnes 47
224 NA 20 89 att 47
224 NA 21 8795 Ibyra 6
224 NA 22 72 för 47
224 NA 23 819 bättre 47
224 NA 24 8222 herre, 47
224 NA 25 8796 östermalmsgatan 47
224 NA 26 7791 20, 46
224 NA 27 110 1 4
224 NA 28 7507 tr., 47
224 NA 29 8797 höger. 47
224 NA 30 1484 Ett 47
224 NA 31 1506 väl 47
224 NA 32 8569 möbleradt 47
224 NA 33 8414 Rum 47
224 NA 34 7976 finnes 47
224 NA 35 89 att 47
224 NA 36 8476 hyra 47
224 NA 37 981 nu 4
224 NA 38 746 genast 47
224 NA 39 72 för 47
224 NA 40 819 bättre 47
224 NA 41 8798 ungherre. 47
224 NA 42 8799 Tillfälle 23
224 NA 43 121 till 4
224 NA 44 5661 hel 26
224 NA 45 8615 inackordering. 47
224 NA 46 8800 Storgatan 47
224 NA 47 2352 25, 28
224 NA 48 110 1 4
224 NA 49 2271 tr. 4
224 NA 50 8801 Sundin. 47
224 NA 51 8802 Stort, 47
224 NA 52 8190 fint 47
224 NA 53 8569 möbleradt 47
224 NA 54 8450 Rum, 47
224 NA 55 8749 eg. 47
224 NA 56 8750 ing. 47
224 NA 57 8755 Grefgatan 47
224 NA 58 7506 21, 23
224 NA 59 4081 ö. 47
224 NA 60 7332 g., 47
224 NA 61 405 2 47
224 NA 62 2271 tr. 4
225 NA 0 21 En 4
225 NA 1 508 stor 33
225 NA 2 8803 Lokal 27
225 NA 3 8804 souterrainvåningen, 4
225 NA 4 1279 förut 5
225 NA 5 8805 använd 16
225 NA 6 121 till 9
225 NA 7 8806 syatelier. 8
226 NA 0 8807 iin 2
226 NA 1 8649 Butik 47
226 NA 2 2798 närheten 47
226 NA 3 98 af 16
226 NA 4 8808 Stureplan 47
226 NA 5 7976 finnes 47
226 NA 6 89 att 35
226 NA 7 8575 hyra. 47
226 NA 8 7592 Närmare 12
227 NA 0 8809 py, 11
227 NA 1 2397 Birger 11
227 NA 2 2398 Jarlsgatan 11
227 NA 3 8422 19, 12
227 NA 4 110 1 4
227 NA 5 2271 tr. 4
227 NA 6 7479 upp. 12
228 NA 0 622 Af 12
228 NA 1 122 en 4
228 NA 2 8535 händelse 12
228 NA 3 7976 finnes 47
228 NA 4 122 en 4
228 NA 5 7959 välbelägen 11
228 NA 6 8649 Butik 24
228 NA 7 89 att 1
228 NA 8 7958 öfvertaga 11
228 NA 9 981 nu 4
228 NA 10 746 genast 47
228 NA 11 372 nr 24
228 NA 12 1480 7 4
228 NA 13 2397 Birger 11
228 NA 14 8810 Jarlsgatan. 40
228 NA 15 8478 Underrättelse 4
228 NA 16 1844 hos 46
228 NA 17 8677 Portvakten. 12
228 NA 18 72 för 47
228 NA 19 8811 upplag 11
228 NA 20 6438 32 47
228 NA 21 2397 Birger 11
228 NA 22 2398 Jarlsgatan 11
228 NA 23 8812 ÖKJUI 24
228 NA 24 8028 (midt 24
228 NA 25 7256 tör 24
228 NA 26 300 K. 11
228 NA 27 3197 F. 11
228 NA 28 1226 U. 11
228 NA 29 8813 M.) 12
228 NA 30 8609 Und. 11
228 NA 31 8814 Stallet 4
228 NA 32 3037 s. 11
228 NA 33 2235 h. 47
228 NA 34 860 eller 4
228 NA 35 457 pr 11
228 NA 36 1171 A. 11
228 NA 37 1228 T. 11
228 NA 38 8815 168 46
228 NA 39 8816 78 11
229 NA 0 8817 Kungsholmen. 23
229 NA 1 2444 C 20
229 NA 2 8818 Väster 23
229 NA 3 3642 ma 43
229 NA 4 8819 Im.) 43
230 NA 0 8820 Nyreparerad 12
230 NA 1 8821 Våning, 12
230 NA 2 614 5 12
230 NA 3 148 rum, 4
230 NA 4 8323 kök, 12
230 NA 5 981 nu 4
230 NA 6 860 eller 12
230 NA 7 110 1 12
230 NA 8 8416 April 4
230 NA 9 8542 05. 47
230 NA 10 7334 Visas 47
230 NA 11 98 af 12
230 NA 12 8822 Carlsson, 12
230 NA 13 405 2 47
230 NA 14 7507 tr., 47
230 NA 15 8823 Agnegatan 0
230 NA 16 6629 6. 48
230 NA 17 1920 Allm. 12
230 NA 18 1932 Tel. 12
230 NA 19 8824 207 47
230 NA 20 2542 33. 12
230 NA 21 778 3 4
230 NA 22 51 och 12
230 NA 23 221 4 12
230 NA 24 8825 Ituni 47
230 NA 25 1895 ocli 4
230 NA 26 8408 kök 12
230 NA 27 453 alla 12
230 NA 28 8826 bekv. 4
230 NA 29 8827 Fridhemsgatan 12
230 NA 30 548 6, 48
230 NA 31 289 nya 48
230 NA 32 8828 huset. 48
230 NA 33 639 S:t 48
230 NA 34 742 Eriksgatan 12
230 NA 35 373 33 48
230 NA 36 1915 & 12
230 NA 37 2158 35. 12
230 NA 38 8829 -.-mi 47
230 NA 39 574 2, 48
230 NA 40 474 3, 48
230 NA 41 221 4 12
230 NA 42 8414 Rum 47
230 NA 43 79 ooh 4
230 NA 44 8323 kök, 12
230 NA 45 144 med 12
230 NA 46 8830 toalett, 4
230 NA 47 8680 serv.-rum, 48
230 NA 48 8519 elektr. 12
230 NA 49 7604 ljus, 12
230 NA 50 8831 'högt, 20
230 NA 51 8832 friskt 48
230 NA 52 7574 läge 12
230 NA 53 164 vid 48
230 NA 54 289 nya 48
230 NA 55 639 S:t 20
230 NA 56 8833 Eriksbron. 12
230 NA 57 7570 Vidare 12
230 NA 58 8834 Värden, 12
230 NA 59 221 4 12
230 NA 60 2271 tr. 4
230 NA 61 695 För 48
230 NA 62 819 bättre 47
230 NA 63 2218 person 12
230 NA 64 258 ett 47
230 NA 65 7288 bra 12
230 NA 66 8440 Rum. 47
230 NA 67 7190 Bergsgatan 20
230 NA 68 7379 11, 47
230 NA 69 405 2 12
230 NA 70 2271 tr. 4
230 NA 71 1484 Ett 47
230 NA 72 8835 varmt, 12
230 NA 73 8836 inuttbelagilt, 4
230 NA 74 8837 möbl, 12
230 NA 75 8838 ltuui 47
230 NA 76 7976 finnes 12
230 NA 77 89 att 47
230 NA 78 746 genast 47
230 NA 79 8575 hyra. 47
230 NA 80 8839 Scheelegatan 12
230 NA 81 7791 20, 47
230 NA 82 405 2 12
230 NA 83 8840 halftr. 47
230 NA 84 8841 Badrum 12
230 NA 85 51 och 12
230 NA 86 8842 telefon 20
230 NA 87 8780 finnes. 12
231 NA 0 8843 Södermalm. 4
231 NA 1 614 5 12
231 NA 2 8414 Rum 47
231 NA 3 261 oeh 14
231 NA 4 8323 kök, 12
231 NA 5 8844 serveringsrum, 47
231 NA 6 8845 nutid, 12
231 NA 7 8846 bekv., 47
231 NA 8 8726 el. 12
231 NA 9 8847 ljua, 12
231 NA 10 8848 hyran 21
231 NA 11 228 från 4
231 NA 12 110 1 12
231 NA 13 8689 April. 12
231 NA 14 8849 Kan 12
231 NA 15 8850 tillträdas 38
231 NA 16 5987 nu, 21
231 NA 17 8851 centralast 4
231 NA 18 98 af 12
231 NA 19 453 alla 12
231 NA 20 2764 nybyggda 39
231 NA 21 2236 hus 21
231 NA 22 8852 Maria. 21
231 NA 23 639 S:t 21
231 NA 24 2445 Paulsgatan 21
231 NA 25 8853 25. 21
231 NA 26 1920 Allm. 12
231 NA 27 1932 Tel. 12
231 NA 28 8854 137 4
231 NA 29 8855 24 47
231 NA 30 860 eller 4
231 NA 31 8856 197 21
231 NA 32 2254 19 4
231 NA 33 8857 (före 21
231 NA 34 37 kl. 12
231 NA 35 8858 10). 21
231 NA 36 8859 Vacker, 12
231 NA 37 8860 fuktfri 36
231 NA 38 8554 Lägenhet 4
231 NA 39 87 om 12
231 NA 40 778 3 4
231 NA 41 355 rum 12
231 NA 42 51 och 28
231 NA 43 8323 kök, 12
231 NA 44 110 1 4
231 NA 45 7507 tr., 47
231 NA 46 740 åt 47
231 NA 47 3469 gatan, 9
231 NA 48 981 nu 4
231 NA 49 5805 genast, 21
231 NA 50 8861 billig 12
231 NA 51 8575 hyra. 47
231 NA 52 349 8 12
231 NA 53 8862 Västgötagatan, 12
231 NA 54 221 4 12
231 NA 55 2271 tr. 4
231 NA 56 8863 Ström. 26
231 NA 57 357 14 47
231 NA 58 8864 Mosebackctorjf 28
231 NA 59 1928 14. 21
231 NA 60 405 2 21
231 NA 61 8450 Rum, 47
231 NA 62 8408 kök 12
231 NA 63 79 ooh 4
231 NA 64 8451 tambur, 47
231 NA 65 8865 nedra 47
231 NA 66 1639 bottnen, 21
231 NA 67 550 1, 44
231 NA 68 405 2 12
231 NA 69 79 ooh 4
231 NA 70 778 3 47
231 NA 71 2271 tr. 4
231 NA 72 7479 upp. 12
231 NA 73 8478 Underrättelse 4
231 NA 74 1844 hos 4
231 NA 75 8677 Portvakten. 12
232 NA 0 405 2 12
232 NA 1 93 å 4
232 NA 2 778 3 47
232 NA 3 8414 Rum 47
232 NA 4 51 och 12
232 NA 5 8408 kök 12
233 NA 0 144 med 13
233 NA 1 453 alla 12
233 NA 2 8866 bekvämligheter, 12
233 NA 3 1339 mot 49
233 NA 4 6317 öppen 45
233 NA 5 8867 plats. 13
233 NA 6 8868 147 31
233 NA 7 1915 & 12
233 NA 8 8869 149 11
233 NA 9 8870 Brännkyrkagatan. 35
233 NA 10 8871 Anvisning 11
233 NA 11 8872 Bageributiken. 3
233 NA 12 7342 OBS. 24
233 NA 13 39 I 11
233 NA 14 8873 Billiga 11
233 NA 15 7569 hyror. 12
233 NA 16 8874 Präktig, 23
233 NA 17 8875 omöblerad 47
233 NA 18 8564 Dubblett 47
233 NA 19 860 eller 12
233 NA 20 8876 Triplett, 12
233 NA 21 8877 vacker 18
233 NA 22 8594 utsikt. 11
233 NA 23 7223 Maria 23
233 NA 24 8878 Hissbro 11
233 NA 25 1999 8. 11
233 NA 26 7869 Rikst. 45
233 NA 27 8879 6019. 8
234 NA 0 8558 soligt, 47
234 NA 1 8880 ljust 47
234 NA 2 51 och 29
234 NA 3 8695 varmt 8
234 NA 4 8881 Rnm 47
234 NA 5 7976 finnes 47
234 NA 6 89 att 47
234 NA 7 8476 hyra 47
234 NA 8 981 nu 4
234 NA 9 746 genast 47
234 NA 10 1844 hos 4
234 NA 11 8882 Kammarskrifvare 47
234 NA 12 8883 Garlén, 4
234 NA 13 7053 Katarina 4
234 NA 14 8884 Bangata 47
234 NA 15 2492 11. 8
234 NA 16 1484 Ett 47
234 NA 17 8569 möbleradt 47
234 NA 18 8414 Rum 47
234 NA 19 740 åt 47
234 NA 20 8885 solsidan, 37
234 NA 21 144 med 4
234 NA 22 860 eller 4
234 NA 23 8886 uitan 5
234 NA 24 2480 inackordering 47
234 NA 25 79 ooh 4
234 NA 26 1244 egen 15
234 NA 27 8574 ingång 47
234 NA 28 228 från 4
234 NA 29 8887 tamburen, 31
234 NA 30 7976 finnes 47
234 NA 31 89 att 47
234 NA 32 8476 hyra 47
234 NA 33 981 nu 4
234 NA 34 7348 genast. 4
234 NA 35 7162 Högbergsgatan 4
234 NA 36 8888 52, 15
234 NA 37 110 1 4
234 NA 38 2271 tr. 4
235 NA 0 8889 gmed 37
235 NA 1 8890 butik, 38
235 NA 2 508 stor 38
235 NA 3 8891 m.jölvind 18
235 NA 4 79 ooh 18
235 NA 5 8892 bostadslägenhet, 38
235 NA 6 7553 beläget 13
235 NA 7 8893 p& 18
235 NA 8 7552 Söder, 18
235 NA 9 8409 uthyres 12
235 NA 10 285 genom 12
235 NA 11 3326 Th. 11
235 NA 12 7663 Tjäders 42
235 NA 13 8894 ItyrA, 38
235 NA 14 8411 Brunkebergstorg 11
235 NA 15 2004 12. 11
236 NA 0 8895 gUnderrättelse 28
236 NA 1 8896 Vinhandeln, 21
236 NA 2 8897 Götgatan 28
236 NA 3 1928 14. 21
236 NA 4 7651 Större 10
236 NA 5 8898 Verkstads- 28
236 NA 6 51 och 28
236 NA 7 8899 Fabrikslokaler. 28
236 NA 8 8900 Vicevärden 10
236 NA 9 699 Blekingegatan 28
236 NA 10 8901 61. 28
236 NA 11 8902 Fabriks- 49
236 NA 12 8903 ell. 8
236 NA 13 8904 l^agerlokal 28
236 NA 14 981 nu 28
236 NA 15 7348 genast. 4
236 NA 16 7627 Cirka 8
236 NA 17 7307 35 10
236 NA 18 8905 fot 28
236 NA 19 8906 lång, 4
236 NA 20 2506 12 28
236 NA 21 8905 fot 28
236 NA 22 8907 bred, 39
236 NA 23 150 stort 8
236 NA 24 8908 gårdsutrymme, 21
236 NA 25 405 2 21
236 NA 26 8909 eldstäder, 28
236 NA 27 7939 gas 10
236 NA 28 51 och 28
236 NA 29 3222 vatten. 39
236 NA 30 8237 Södermannagatan 28
236 NA 31 2492 11. 8
237 NA 0 7348 genast. 4
237 NA 1 639 S:t 21
237 NA 2 2445 Paulsgatan 21
237 NA 3 347 6 4
237 NA 4 2341 B. 14
237 NA 5 8910 Lundahl. 8
237 NA 6 8911 K^nll 27
237 NA 7 72 för 14
237 NA 8 405 2 21
237 NA 9 8912 hiistar, 15
237 NA 10 8913 vagnshus 8
237 NA 11 1915 & 8
237 NA 12 8914 foderskulle 8
237 NA 13 8915 Éafasaafl 15
237 NA 14 8916 frjn 15
237 NA 15 8917 jan_ 8
237 NA 16 8918 lyojj;, 5
237 NA 17 8919 Södermannag 49
237 NA 18 8920 .11. 14
238 NA 0 87 om 12
238 NA 1 390 9 18
238 NA 2 355 rum 12
238 NA 3 51 och 12
238 NA 4 405 2 12
238 NA 5 8323 kök, 12
238 NA 6 8921 naturskönt 18
238 NA 7 7574 läge 12
238 NA 8 164 vid 36
238 NA 9 1439 stora 26
238 NA 10 8922 segelleden, 12
238 NA 11 1818 goda 36
238 NA 12 4574 kommunikationer. 36
239 NA 0 8923 Alma 12
239 NA 1 8924 Lindström, 27
239 NA 2 8925 Barnmorska, 47
239 NA 3 8010 Biblioteksgatan 18
239 NA 4 8224 28, 7
239 NA 5 8926 emottager 48
239 NA 6 8615 inackordering. 47
239 NA 7 2486 Riks 47
239 NA 8 8927 9014, 27
239 NA 9 1920 Allm. 12
239 NA 10 1932 Tel. 12
239 NA 11 8928 107 25
239 NA 12 7908 38. 12
240 NA 0 5808 Två 49
240 NA 1 8929 ungherrar 12
240 NA 2 8930 önska 9
240 NA 3 228 från 4
240 NA 4 110 1 4
240 NA 5 2241 Februari 49
240 NA 6 8476 hyra 47
240 NA 7 122 en 4
240 NA 8 8554 Lägenhet 4
240 NA 9 317 på 9
240 NA 10 778 3 49
240 NA 11 860 eller 4
240 NA 12 221 4 33
240 NA 13 148 rum, 4
240 NA 14 242 beroende 4
240 NA 15 317 på 1
240 NA 16 8931 storleken, 36
240 NA 17 1457 jämte 12
240 NA 18 8932 jungfrukammare 13
240 NA 19 51 och 13
240 NA 20 8513 kök. 12
240 NA 21 8933 Läge 39
240 NA 22 2798 närheten 47
240 NA 23 98 af 12
240 NA 24 7621 spårväg, 4
240 NA 25 110 1 4
240 NA 26 121 till 9
240 NA 27 778 3 4
240 NA 28 2271 tr. 4
240 NA 29 8434 upp, 4
240 NA 30 860 eller 9
240 NA 31 2977 högre 13
240 NA 32 87 om 34
240 NA 33 8934 biss 36
240 NA 34 8780 finnes. 12
240 NA 35 8768 Fri 4
240 NA 36 8727 utsikt 4
240 NA 37 1339 mot 49
240 NA 38 8935 söder. 13
240 NA 39 8788 Elektrisk 12
240 NA 40 8936 belysning 4
240 NA 41 51 och 13
240 NA 42 8937 kokgas. 13
240 NA 43 8938 Friskt 49
240 NA 44 3020 läge, 4
240 NA 45 8939 varma 34
240 NA 46 148 rum, 4
240 NA 47 8940 rymliga 13
240 NA 48 8941 garderober 4
240 NA 49 51 och 12
240 NA 50 8504 nutida 12
240 NA 51 8551 bekvämligheter. 12
240 NA 52 7321 Svar 34
240 NA 53 144 med 13
240 NA 54 138 uppgift 13
240 NA 55 87 om 34
240 NA 56 220 pris 4
240 NA 57 239 samt 13
240 NA 58 8942 husets 39
240 NA 59 541 ålder 4
240 NA 60 2184 torde 13
240 NA 61 8943 insändas 13
240 NA 62 121 till 9
240 NA 63 8944 "Ungkarlshem", 4
240 NA 64 8945 adr. 9
240 NA 65 2190 S. 34
240 NA 66 8946 Gumselius' 13
240 NA 67 2192 Annonsbyrå, 34
240 NA 68 2193 Drottninggatan 34
240 NA 69 2194 2. 13
240 NA 70 405 2 12
240 NA 71 992 små 49
240 NA 72 8414 Rum 47
240 NA 73 79 ooh 4
240 NA 74 8323 kök, 12
240 NA 75 144 med 13
240 NA 76 8451 tambur, 47
240 NA 77 1535 ljusa 12
240 NA 78 79 ooh 4
240 NA 79 8947 fuktfria, 17
240 NA 80 8294 önskas 9
240 NA 81 8948 hyr» 7
240 NA 82 346 den 49
240 NA 83 110 1 4
240 NA 84 8949 Febr. 13
240 NA 85 8950 Läge: 49
240 NA 86 8951 öster- 9
240 NA 87 860 eller 4
240 NA 88 8952 Norrmalm. 13
240 NA 89 7321 Svar 9
240 NA 90 1457 jämte 12
240 NA 91 8327 prisuppgift 9
240 NA 92 121 till 34
240 NA 93 8953 "2 13
240 NA 94 992 små 49
240 NA 95 8954 rum", 34
240 NA 96 44 Dagens 34
240 NA 97 7548 Nyheter, 9
240 NA 98 5017 Gustaf 9
240 NA 99 8258 Adolfs 9
240 NA 100 7549 torg. 9
240 NA 101 21 En 4
240 NA 102 8955 vftibelftgen 34
240 NA 103 8564 Dubblett 47
240 NA 104 8956 (omöblerad 4
240 NA 105 860 eller 4
240 NA 106 8957 möblerad) 12
240 NA 107 8294 önskas 9
240 NA 108 8476 hyra 47
240 NA 109 317 på 1
240 NA 110 2049 Östermalm 12
240 NA 111 860 eller 4
240 NA 112 7598 öfre 12
240 NA 113 8952 Norrmalm. 13
240 NA 114 7321 Svar 9
240 NA 115 121 till 4
240 NA 116 8958 »Tjänsteman 49
240 NA 117 8959 F.», 4
240 NA 118 8960 Dagbladskontoret, 4
240 NA 119 8961 Lilla 9
240 NA 120 8962 Vattugatan 36
240 NA 121 8963 25- 13
241 NA 0 8747 mattbelagd 47
241 NA 1 8564 Dubblett 47
241 NA 2 8294 önskas 9
241 NA 3 8476 hyra 47
241 NA 4 8547 riksdagen. 47
241 NA 5 8964 Svor 47
241 NA 6 47 dag 28
241 NA 7 121 till 9
241 NA 8 8965 »Centralt 28
241 NA 9 8966 läge» 9
241 NA 10 2189 adress 34
241 NA 11 2190 S. 34
241 NA 12 8967 Gumtelius 48
241 NA 13 2192 Annonsbyrå, 34
241 NA 14 8968 Stookholm. 47
241 NA 15 1484 Ett 47
241 NA 16 8414 Rum 47
241 NA 17 51 och 28
241 NA 18 8408 kök 12
241 NA 19 8294 önskas 9
241 NA 20 8575 hyra. 47
241 NA 21 7321 Svar 9
241 NA 22 121 till 9
241 NA 23 8969 "Nu 9
241 NA 24 746 genast 47
241 NA 25 8329 1905", 34
241 NA 26 44 Dagens 34
241 NA 27 7548 Nyheter, 9
241 NA 28 5017 Gustaf 9
241 NA 29 1906 Ad. 9
241 NA 30 7549 torg. 9
242 NA 0 1484 Ett 47
242 NA 1 8970 ljust, 25
242 NA 2 8580 trefligt 47
242 NA 3 8971 iniibl. 47
242 NA 4 8972 Kuin 38
243 NA 0 8973 (30 9
243 NA 1 8974 kr.) 45
243 NA 2 8294 önskas 9
243 NA 3 8476 hyra 4
243 NA 4 110 1 4
243 NA 5 8949 Febr. 13
243 NA 6 2225 Svar, 34
243 NA 7 144 med 9
243 NA 8 5742 nödiga 38
243 NA 9 8975 beskr., 13
243 NA 10 746 genast 13
243 NA 11 121 till 4
243 NA 12 8976 "R. 13
243 NA 13 8977 K.",", 9
243 NA 14 44 Dagens 34
243 NA 15 7548 Nyheter, 9
243 NA 16 7314 Gust. 9
243 NA 17 1906 Ad. 9
243 NA 18 7549 torg. 9
244 NA 0 8294 önskas 9
244 NA 1 8476 hyra 47
244 NA 2 93 å 34
244 NA 3 7929 Kungsholmen 21
244 NA 4 228 från 4
244 NA 5 489 15 49
244 NA 6 7194 Jan. 34
244 NA 7 8978 Te 9
244 NA 8 8979 lefon, 21
244 NA 9 4630 event, 47
244 NA 10 8980 badrum. 9
244 NA 11 7321 Svar 9
244 NA 12 121 till 9
244 NA 13 8981 "G. 34
244 NA 14 1170 E. 9
244 NA 15 2190 S. 34
244 NA 16 8329 1905", 34
244 NA 17 2190 S. 34
244 NA 18 8946 Gumselius' 34
244 NA 19 2192 Annonsbyrå, 34
244 NA 20 8982 Göteborg. 9
244 NA 21 8983 Litet, 34
244 NA 22 8580 trefligt 47
244 NA 23 8984 mö'bleradt 34
244 NA 24 8414 Rum 47
244 NA 25 8294 önskas 9
244 NA 26 8476 hyra 47
244 NA 27 746 genast 13
244 NA 28 72 för 47
244 NA 29 8985 kortare, 13
244 NA 30 7318 eventuellt 24
244 NA 31 1830 längre 47
244 NA 32 3046 tid, 47
244 NA 33 98 af 34
244 NA 34 8986 ymgre 24
244 NA 35 8987 fruntimmer. 24
244 NA 36 2225 Svar, 34
244 NA 37 7720 märkt 34
244 NA 38 8988 "Resande", 9
244 NA 39 44 Dagens 34
244 NA 40 1909 Nyheters 34
244 NA 41 8989 Hufvudkontor. 34
244 NA 42 8990 Ung 9
244 NA 43 8991 flioka 24
244 NA 44 5866 önskar 9
244 NA 45 8476 hyra 47
244 NA 46 4322 bildad 24
244 NA 47 8992 familj 9
